feature,l2f_126v127,l2f_126v382,l2f_127v382,gene_name,gene_biotype,cons_phyloP,pres_phyloP,cons_phastCons,pres_phastCons
WBGene00202194,-0.816318229826944,1.97087602736815,2.805821729945,R13A5.16,ncRNA,0.750338345864662,133,0.586676691729323,133
WBGene00202195,0.48792714761698,2.77915252949523,NA,T27D1.4,ncRNA,1.14422666666667,150,0.93828,150
WBGene00202196,-0.214828053852327,-0.939974107312886,-0.768329812937263,C09D8.14,ncRNA,1.12320603015075,199,0.899201005025126,199
WBGene00202197,-0.367509386351935,3.14206671838476,3.43223549472254,F43E12.8,ncRNA,1.31034848484848,132,0.855613636363636,132
WBGene00202198,NA,NA,NA,C04C11.22,ncRNA,1.3465445026178,191,0.991010471204188,191
WBGene00202199,0.348697721676048,1.17981966415206,0.752324982709383,F38B6.23,ncRNA,0.940582568807339,218,0.633422018348624,218
WBGene00202200,NA,NA,NA,F47F2.10,ncRNA,1.74938028169014,71,0.999943661971831,71
WBGene00202201,-4.2858814055866,NA,4.21999312708577,K03B8.23,ncRNA,NA,0,NA,0
WBGene00202202,1.95413209937291,4.20431139991625,NA,Y48C3A.24,ncRNA,2.13406666666667,150,0.997646666666667,150
WBGene00202203,NA,-1.41124260332103,0.752324982709383,C54E4.10,ncRNA,0.476890243902439,82,0.810719512195122,82
WBGene00202204,NA,NA,NA,K06A4.14,ncRNA,0.851387323943662,142,0.894830985915493,142
WBGene00202205,NA,NA,NA,W04G3.15,ncRNA,0.487,145,0.60411724137931,145
WBGene00202206,NA,-1.41124260332103,0.752324982709383,C03B1.16,ncRNA,5.77112359550562,89,0.947393258426966,89
WBGene00202207,-5.38892113136376,NA,5.33175225970542,F26F2.12,ncRNA,NA,0,NA,0
WBGene00202208,NA,NA,NA,Y113G7A.21,ncRNA,0.494773333333333,150,0.676706666666667,150
WBGene00202209,NA,NA,NA,Y41D4B.31,ncRNA,NA,0,NA,0
WBGene00202210,NA,NA,NA,Y39G8C.13,ncRNA,NA,0,NA,0
WBGene00202211,-1.4174548556973,1.35482277924084,2.65036882089272,T22B7.21,ncRNA,1.25922142857143,140,0.836342857142857,140
WBGene00202212,-4.21807408857981,2.02826657065071,5.96090300304166,C09D8.15,ncRNA,1.2237130044843,223,0.882013452914798,223
WBGene00202213,NA,NA,NA,K08A2.16,ncRNA,NA,0,NA,0
WBGene00202214,-0.350416637180205,1.92442637868158,NA,R07B1.23,ncRNA,1.51396527777778,144,0.995395833333333,144
WBGene00202215,-2.37387028081653,-1.57566203988297,0.669536568188649,F35D2.17,ncRNA,1.26711198428291,509,0.926080550098232,509
WBGene00202216,NA,NA,NA,Y55F3BR.18,ncRNA,NA,0,NA,0
WBGene00202217,NA,NA,NA,F38B6.24,ncRNA,1.19852554744526,137,0.992343065693431,137
WBGene00202218,-4.84554296218114,-2.37210785871853,2.40793777446363,M60.14,ncRNA,1.22418897637795,127,0.933236220472441,127
WBGene00202219,NA,NA,NA,Y39A1B.9,ncRNA,0.206333333333333,123,0.0250975609756098,123
WBGene00202220,0.348697721676048,1.17981966415206,0.752324982709383,F45G2.13,ncRNA,0.87864,125,0.596592,125
WBGene00202221,NA,NA,NA,T01B10.14,ncRNA,1.36204166666667,144,0.981986111111111,144
WBGene00202222,2.44605369056453,4.74659434214458,NA,F58F12.11,ncRNA,0.275071428571429,70,0.191785714285714,70
WBGene00202223,NA,NA,NA,K10G6.8,ncRNA,0.876134615384615,52,0.987423076923077,52
WBGene00202224,NA,NA,NA,R05C11.5,ncRNA,NA,0,NA,0
WBGene00202225,5.68224269274856,3.97458667228457,-1.76514079388951,C40C9.16,ncRNA,1.23351301115242,269,0.660524163568773,269
WBGene00202226,0.902077024091343,0.755125110474897,-0.186327004760727,C05A9.10,ncRNA,1.24503686635945,217,0.853594470046083,217
WBGene00202227,0.797038673289565,1.02302107813178,0.145904890880885,C03H12.3,ncRNA,0.715966666666667,150,0.940693333333333,150
WBGene00202228,-4.2858814055866,NA,4.21999312708577,B0454.25,ncRNA,0.737188405797101,69,0.719782608695652,69
WBGene00202229,NA,NA,NA,F57G4.15,ncRNA,NA,0,NA,0
WBGene00202230,-2.70438740471781,3.25116749753046,5.91974087673784,K02F2.10,ncRNA,1.29286206896552,58,0.934224137931035,58
WBGene00202231,-1.37750417300108,2.54190105655462,3.9022972655994,B0457.19,ncRNA,1.36916239316239,351,0.964478632478632,351
WBGene00202232,2.4817363039182,3.32073135708799,0.752324982709383,C46C2.11,ncRNA,0.780385906040268,298,0.632607382550336,298
WBGene00202233,-1.51589704082493,2.77915252949523,4.21999312708577,F55D12.9,ncRNA,1.06576923076923,52,0.733057692307692,52
WBGene00202234,1.05535904236131,3.3474528455235,NA,F36H12.66,ncRNA,1.56695061728395,81,0.98137037037037,81
WBGene00202235,0.902077024091343,3.14206671838476,NA,T25D10.10,ncRNA,1.21386301369863,219,0.958593607305936,219
WBGene00202236,NA,NA,NA,W04G3.16,ncRNA,0.294722222222222,90,0.471188888888889,90
WBGene00202237,0.0889321124063354,-0.00577825804609315,-0.186327004760727,C16C2.10,ncRNA,1.09056934306569,137,0.979605839416058,137
WBGene00202238,NA,NA,NA,C45G3.6,ncRNA,NA,0,NA,0
WBGene00202239,-0.350416637180205,1.92442637868158,NA,Y37E11B.14,ncRNA,0.211236486486486,148,0.284878378378378,148
WBGene00202240,-0.9698922033009,1.82680576174532,2.805821729945,F09G2.13,ncRNA,0.702693333333333,225,0.703457777777778,225
WBGene00202241,NA,NA,NA,F54B11.14,ncRNA,0.705,3,0.0213333333333333,3
WBGene00202242,4.66813465579931,2.45973849836191,-2.32018935842701,T23C6.6,ncRNA,1.5645,146,0.769952054794521,146
WBGene00202243,NA,NA,NA,C14H10.6,ncRNA,0.866795454545455,132,0.676924242424242,132
WBGene00202244,-5.38892113136376,-1.41124260332103,3.9022972655994,ZC64.16,ncRNA,1.3105390070922,141,0.997432624113475,141
WBGene00202245,-5.63837900630236,-1.09930685632691,4.46452498009803,K10D6.25,ncRNA,1.03551028806584,243,0.859855967078189,243
WBGene00202246,-3.52312783304848,NA,3.43223549472254,T24D8.16,ncRNA,0.855605263157895,190,0.719536842105263,190
WBGene00202247,-4.33504561786338,1.28587432106872,5.56690267823725,F46E10.17,ncRNA,1.43696428571429,196,0.97105612244898,196
WBGene00202248,NA,NA,NA,C47A10.15,ncRNA,NA,0,NA,0
WBGene00202249,-4.2858814055866,-1.41124260332103,2.805821729945,F23B12.11,ncRNA,1.41046621621622,148,0.990547297297297,148
WBGene00202250,-0.350416637180205,0.500114746145718,0.752324982709383,R13A1.17,ncRNA,0.193806666666667,150,0.779933333333333,150
WBGene00202251,NA,NA,NA,C52G5.12,ncRNA,1.07153076923077,130,0.921192307692308,130
WBGene00202252,NA,NA,NA,Y69H2.25,ncRNA,0.433740740740741,81,0.713049382716049,81
WBGene00202253,0.799539158077626,0.128929743078553,-0.768329812937263,Y43H11AL.8,ncRNA,0.458584905660377,53,0.924264150943396,53
WBGene00202254,-0.214828053852327,2.02826657065071,NA,ZK381.60,ncRNA,0.6736,150,0.64732,150
WBGene00202255,NA,NA,NA,F36D1.22,ncRNA,0.516216216216216,37,0.929081081081081,37
WBGene00202256,5.40303973449408,5.64252873799243,-0.144429113580854,ZK863.12,ncRNA,1.3192384341637,281,0.90573665480427,281
WBGene00202257,-0.985144735129074,1.28587432106872,NA,C02C6.12,ncRNA,1.15623134328358,134,0.963320895522388,134
WBGene00202258,5.15872954397688,5.70321509122986,0.169860943593822,F19D8.8,ncRNA,2.67942666666667,150,0.997133333333333,150
WBGene00202259,-5.43603841145212,-1.68240476140185,3.68788016722195,ZK973.25,ncRNA,1.68161333333333,150,0.999966666666667,150
WBGene00202260,NA,-1.41124260332103,0.752324982709383,H01G02.14,ncRNA,0.955366666666667,150,0.64532,150
WBGene00202261,-0.350416637180205,1.92442637868158,NA,F52E1.16,ncRNA,1.28117171717172,99,0.998979797979798,99
WBGene00202262,-3.60931726762523,2.02826657065071,5.40242539916676,T12C9.10,ncRNA,0.349801075268817,186,0.478827956989247,186
WBGene00202263,-4.07012348688438,0.60397623699367,4.49172529104266,C01F4.9,ncRNA,1.04298181818182,110,0.991854545454545,110
WBGene00202264,-4.09632618999717,-0.138436462373027,3.9022972655994,ZK617.24,ncRNA,1.20290344827586,145,0.993655172413793,145
WBGene00202265,NA,NA,NA,F49E10.25,ncRNA,1.61652830188679,53,0.999754716981132,53
WBGene00202266,-3.52312783304848,-6.2417656609984,-2.84022561548513,C29E6.17,ncRNA,0.18616,150,0.631053333333333,150
WBGene00202267,-3.55949484178775,1.28587432106872,4.77545091512986,C16E9.28,ncRNA,1.41281081081081,148,0.99872972972973,148
WBGene00202268,NA,NA,NA,F11D5.32,ncRNA,0.673793333333333,150,0.775446666666667,150
WBGene00202269,-1.78339983873742,-0.972815007006917,0.687718453033411,F23H12.20,ncRNA,1.03330434782609,138,0.840797101449275,138
WBGene00202270,-4.09632618999717,1.28587432106872,5.33175225970542,T03F7.15,ncRNA,0.877728915662651,166,0.761174698795181,166
WBGene00202271,NA,NA,NA,W02G9.9,ncRNA,4.32518604651163,86,0.928627906976744,86
WBGene00202272,-0.214828053852327,-0.939974107312886,-0.768329812937263,F28E10.15,ncRNA,NA,0,NA,0
WBGene00202273,2.4817363039182,3.32073135708799,0.752324982709383,C46C2.12,ncRNA,0.77955033557047,298,0.632607382550336,298
WBGene00202274,-5.8053772889672,-1.41124260332103,4.28343673536068,T11F9.29,ncRNA,1.04117808219178,146,0.864897260273973,146
WBGene00202275,-1.4174548556973,2.77915252949523,4.06456058632256,K07E12.8,ncRNA,1.14152293577982,109,0.889155963302752,109
WBGene00202276,NA,NA,NA,F40F4.10,ncRNA,1.42786290322581,124,0.988822580645161,124
WBGene00202277,NA,-2.99580373848775,-0.832755418203477,Y37F4.14,ncRNA,0.369088235294118,34,0.397852941176471,34
WBGene00202278,1.46102470099641,-0.887326897723223,-2.54328312736053,T18D3.14,ncRNA,1.3851404494382,356,0.924634831460674,356
WBGene00202279,-0.214828053852327,2.02826657065071,NA,T02E9.27,ncRNA,0.543622222222222,225,0.438297777777778,225
WBGene00202280,-4.15890252301992,NA,4.06456058632256,Y108G3AL.9,ncRNA,0.417176470588235,17,0.552764705882353,17
WBGene00202281,1.1529403837981,-0.326535994732211,-1.50276469818386,ZK792.11,ncRNA,0.950291044776119,134,0.831746268656716,134
WBGene00202282,0.902077024091343,0.165035262283064,-0.768329812937263,K09A9.11,ncRNA,1.11262328767123,146,0.991931506849315,146
WBGene00202283,NA,NA,NA,T06H11.21,ncRNA,1.71075,80,0.9994875,80
WBGene00202284,4.87247041731811,7.1402665746645,NA,T28A11.24,ncRNA,1.27351515151515,66,0.989287878787879,66
WBGene00202285,NA,NA,NA,T04C4.2,ncRNA,NA,0,NA,0
WBGene00202286,-2.24725032780971,2.02826657065071,4.21999312708577,F12A10.12,ncRNA,0.310384,125,0.388352,125
WBGene00202287,NA,NA,NA,F49E10.26,ncRNA,1.39292248062016,129,0.991108527131783,129
WBGene00202288,NA,-1.41124260332103,0.752324982709383,W03C9.11,ncRNA,6.5657027027027,74,0.999648648648649,74
WBGene00202289,NA,NA,NA,F52B10.22,ncRNA,1.53573228346457,254,0.999094488188976,254
WBGene00202290,NA,NA,NA,ZC53.21,ncRNA,1.85492617449664,149,0.831275167785235,149
WBGene00202291,NA,NA,NA,C32A9.6,ncRNA,1.23099275362319,138,0.896355072463768,138
WBGene00202292,0.70300275515291,2.96622402011836,NA,C25F6.28,ncRNA,1.5168515625,128,0.9897421875,128
WBGene00202293,-4.84554296218114,NA,4.77545091512986,R02D5.23,ncRNA,0.960768707482993,147,0.798897959183673,147
WBGene00202294,0.0889321124063354,2.37939974872805,NA,C54G7.16,ncRNA,1.23868939393939,132,0.943098484848485,132
WBGene00202295,-4.2858814055866,NA,4.21999312708577,F37D6.12,ncRNA,0.650175438596491,114,0.863,114
WBGene00202296,NA,NA,NA,F47F6.15,ncRNA,0.858678321678322,143,0.858468531468531,143
WBGene00202297,-0.985144735129074,1.28587432106872,NA,C50B8.8,ncRNA,0.862397058823529,136,0.859764705882353,136
WBGene00202298,-0.985144735129074,1.28587432106872,NA,Y49E10.35,ncRNA,NA,0,NA,0
WBGene00202299,NA,NA,NA,F37A4.10,ncRNA,1.25665934065934,91,0.958835164835165,91
WBGene00202300,NA,-3.49006602288186,-1.37095711848034,C01G6.13,ncRNA,0.973506944444444,144,0.847534722222222,144
WBGene00202301,NA,-2.37210785871853,-0.186327004760727,F35G2.21,ncRNA,0.45254,150,0.436813333333333,150
WBGene00202302,NA,NA,NA,C25F6.29,ncRNA,NA,0,NA,0
WBGene00202303,NA,NA,NA,W07G1.22,ncRNA,NA,0,NA,0
WBGene00202304,-0.985144735129074,1.28587432106872,NA,F31F6.16,ncRNA,1.08834939759036,166,0.992566265060241,166
WBGene00202305,-0.214828053852327,2.02826657065071,NA,C40H1.13,ncRNA,1.42711475409836,61,0.984639344262295,61
WBGene00202306,-2.24725032780971,2.02826657065071,4.21999312708577,K04B12.8,ncRNA,1.04809090909091,55,0.992327272727273,55
WBGene00202307,-0.350416637180205,-3.03628525741155,-2.84801655686541,ZK643.13,ncRNA,1.11763333333333,150,0.72706,150
WBGene00202308,NA,NA,NA,M70.13,ncRNA,0.616175,80,0.9250875,80
WBGene00202309,NA,NA,NA,Y40H7A.309,ncRNA,5.56481318681319,91,0.97710989010989,91
WBGene00202310,-0.350416637180205,1.92442637868158,NA,T02E9.28,ncRNA,0.662992857142857,140,0.696514285714286,140
WBGene00202311,-3.39373881558663,2.60412538793249,5.91974087673784,R10E12.12,ncRNA,1.17822072072072,222,0.923045045045045,222
WBGene00202312,-0.985144735129074,1.28587432106872,NA,F59E12.14,ncRNA,0.789743243243243,74,0.734364864864865,74
WBGene00202313,NA,NA,NA,BE10.7,ncRNA,NA,0,NA,0
WBGene00202314,-0.350416637180205,-1.12046468382306,-0.894770531883493,C06E4.21,ncRNA,0.482186666666667,225,0.850324444444444,225
WBGene00202315,0.210736454546616,0.0375021155381679,-0.206096353464667,F29F11.19,ncRNA,1.29059399684044,633,0.795668246445498,633
WBGene00202316,-1.92207211771037,-0.588875056860335,1.28517848576145,K02G10.14,ncRNA,1.00556451612903,124,0.98141935483871,124
WBGene00202317,-4.56559822070364,-3.69688150150603,0.751553269880646,B0350.84,ncRNA,0.809622881355932,236,0.815381355932203,236
WBGene00202318,-0.214828053852327,0.60397623699367,0.752324982709383,ZK381.61,ncRNA,0.818061643835616,146,0.856746575342466,146
WBGene00202319,NA,NA,NA,C36F7.26,ncRNA,0.319626666666667,150,0.176886666666667,150
WBGene00202320,-3.00945759958975,-2.7597177403615,0.0900791753640061,K01A6.21,ncRNA,1.28038926174497,149,0.978570469798658,149
WBGene00202321,-0.350416637180205,1.92442637868158,NA,K01A11.8,ncRNA,1.1031862745098,204,0.946446078431373,204
WBGene00202322,-4.07012348688438,2.02826657065071,5.91974087673784,T23G5.11,ncRNA,1.38977157360406,197,0.898507614213198,197
WBGene00202323,-3.1785126821873,-0.570968702740065,2.50500874689078,Y82E9BR.30,ncRNA,1.01915172413793,145,0.755896551724138,145
WBGene00202324,NA,-2.37210785871853,-0.186327004760727,Y57G7A.13,ncRNA,0.657313725490196,51,0.65578431372549,51
WBGene00202325,-1.48440129190129,2.02826657065071,3.43223549472254,C18C4.16,ncRNA,1.21577464788732,142,0.935830985915493,142
WBGene00202326,NA,NA,NA,F43B10.5,ncRNA,1.16377327935223,247,0.991234817813765,247
WBGene00202327,-0.985144735129074,-0.138436462373027,0.752324982709383,R03H4.11,ncRNA,0.802726351351351,296,0.720320945945946,296
WBGene00202328,NA,-1.41124260332103,0.752324982709383,T04F8.15,ncRNA,3.31924175824176,91,0.998373626373626,91
WBGene00202329,NA,NA,NA,C05C9.14,ncRNA,1.5446640625,128,0.9168359375,128
WBGene00202330,-1.26344359269055,2.96622402011836,4.21999312708577,C26B9.10,ncRNA,1.54210909090909,55,0.999981818181818,55
WBGene00202331,-0.214828053852327,-0.472197186166389,-0.366876476589841,C27A12.12,ncRNA,4.39980434782609,138,0.924601449275362,138
WBGene00202332,NA,NA,NA,C05B10.21,ncRNA,1.28107352941176,136,0.991764705882353,136
WBGene00202333,0.348697721676048,2.60412538793249,NA,Y15E3A.15,ncRNA,1.09804421768707,294,0.913139455782313,294
WBGene00202334,NA,-1.41124260332103,0.752324982709383,C29E4.18,ncRNA,0.481153846153846,195,0.9544,195
WBGene00202335,-4.07012348688438,2.02826657065071,5.91974087673784,K11G9.14,ncRNA,0.723468085106383,47,0.955510638297872,47
WBGene00202336,0.348697721676048,2.60412538793249,NA,F55C12.18,ncRNA,1.40678571428571,140,0.928685714285714,140
WBGene00202337,-3.52312783304848,NA,3.43223549472254,F35A5.14,ncRNA,1.37987401574803,127,0.971338582677165,127
WBGene00202338,-0.985144735129074,1.28587432106872,NA,F22B3.21,ncRNA,0.291,32,0.03775,32
WBGene00202339,NA,NA,NA,T05B11.13,ncRNA,0.73218,150,0.73592,150
WBGene00202340,NA,NA,NA,C54D2.18,ncRNA,1.44872,200,0.995255,200
WBGene00202341,3.16804037692844,0.910481735698004,-2.35020580456197,ZK783.8,ncRNA,5.6674880952381,84,0.967130952380952,84
WBGene00202342,NA,NA,NA,ZK617.25,ncRNA,0.162186666666667,150,0.727166666666667,150
WBGene00202343,-4.0187500464566,1.92442637868158,5.91974087673784,F39D8.7,ncRNA,0.167071111111111,225,0.504097777777778,225
WBGene00202344,NA,NA,NA,Y59A8B.38,ncRNA,NA,0,NA,0
WBGene00202345,-0.214828053852327,2.02826657065071,NA,F11D5.33,ncRNA,1.38136134453782,119,0.993033613445378,119
WBGene00202346,-4.53505010059598,2.37939974872805,6.87635031492194,Y105E8B.14,ncRNA,NA,0,NA,0
WBGene00202347,2.4817363039182,3.32073135708799,0.752324982709383,T01H10.10,ncRNA,1.01875,56,0.985357142857143,56
WBGene00202348,7.51742771957305,6.07858950873513,-1.50276469818386,K02E2.16,ncRNA,1.49614666666667,150,0.994173333333333,150
WBGene00202349,-3.52312783304848,-1.41124260332103,2.01804393667071,T01A4.6,ncRNA,0.796077464788732,142,0.807450704225352,142
WBGene00202350,-0.985144735129074,1.28587432106872,NA,F01G12.17,ncRNA,0.9617375,160,0.776625,160
WBGene00202351,-0.350416637180205,-1.77321945012429,-1.50276469818386,K06C4.26,ncRNA,0.726421052631579,152,0.621861842105263,152
WBGene00202352,NA,-1.41124260332103,0.752324982709383,T19D7.11,ncRNA,1.10273943661972,142,0.934683098591549,142
WBGene00202353,1.05535904236131,-2.19048675826381,-3.4707549232975,C18H9.11,ncRNA,1.13061744966443,149,0.884778523489933,149
WBGene00202354,NA,NA,NA,Y46E12A.12,ncRNA,0.591796296296296,54,0.994166666666667,54
WBGene00202355,-2.97562248690971,-0.161942316390832,2.69708961102791,M176.15,ncRNA,0.561537037037037,216,0.376018518518519,216
WBGene00202356,NA,NA,NA,F07A11.14,ncRNA,NA,0,NA,0
WBGene00202357,NA,NA,NA,F12D9.18,ncRNA,5.60528409090909,88,0.999488636363636,88
WBGene00202358,1.95413209937291,2.77374910261744,0.752324982709383,C09H10.18,ncRNA,0.677130081300813,123,0.604065040650406,123
WBGene00202359,0.348697721676048,2.60412538793249,NA,Y95B8A.17,ncRNA,0.277696296296296,135,0.277888888888889,135
WBGene00202360,NA,NA,NA,C28F5.8,ncRNA,1.22680666666667,150,0.977346666666667,150
WBGene00202361,0.661684716041155,-1.25599692670226,-1.99151294725446,ZK596.5,ncRNA,3.81704494382022,89,0.981112359550562,89
WBGene00202362,NA,NA,NA,Y51H7C.40,ncRNA,NA,0,NA,0
WBGene00202363,-0.214828053852327,0.60397623699367,0.752324982709383,ZK262.18,ncRNA,NA,0,NA,0
WBGene00202364,NA,NA,NA,T24A11.11,ncRNA,0.384783783783784,148,0.876662162162162,148
WBGene00202365,-0.985144735129074,1.28587432106872,NA,F21C3.10,ncRNA,0.3863,120,0.589608333333333,120
WBGene00202366,1.1529403837981,3.40138900545078,NA,K01D12.19,ncRNA,0.861801470588235,136,0.758485294117647,136
WBGene00202367,NA,NA,NA,R11E3.17,ncRNA,0.358791946308725,149,0.615140939597316,149
WBGene00202368,NA,NA,NA,D1081.18,ncRNA,1.65642592592593,54,1,54
WBGene00202369,-0.985144735129074,1.28587432106872,NA,F28D9.5,ncRNA,0.295273333333333,150,0.816826666666667,150
WBGene00202370,-3.52312783304848,NA,3.43223549472254,ZK377.13,ncRNA,1.56833628318584,113,0.996477876106195,113
WBGene00202371,NA,NA,NA,F28D1.22,ncRNA,0.4632,5,0.52,5
WBGene00202372,NA,NA,NA,Y105C5B.1417,ncRNA,0.710017391304348,115,0.779339130434783,115
WBGene00202373,NA,-2.37210785871853,-0.186327004760727,C01F1.8,ncRNA,0.468337254901961,255,0.516819607843137,255
WBGene00202374,-2.24422974778706,1.35329625365863,3.54878968831332,T01C8.11,ncRNA,1.5717247706422,109,0.75854128440367,109
WBGene00202375,-0.214828053852327,2.02826657065071,NA,R05G6.19,ncRNA,0.23652,150,0.167246666666667,150
WBGene00202376,-3.52312783304848,NA,3.43223549472254,F28F9.16,ncRNA,1.01035684647303,241,0.624892116182573,241
WBGene00202377,1.21515278418683,3.48699520490278,NA,C14F11.33,ncRNA,1.07612560386473,207,0.930657004830918,207
WBGene00202378,NA,NA,NA,F37B12.14,ncRNA,1.60043529411765,85,0.998552941176471,85
WBGene00202379,3.06603762091516,5.31041893729794,NA,C54G7.17,ncRNA,1.46761538461538,208,0.927394230769231,208
WBGene00202380,NA,NA,NA,F13C5.10,ncRNA,0.20677358490566,106,0.416584905660377,106
WBGene00202381,NA,NA,NA,C08E8.14,ncRNA,0.390586206896552,58,0.812620689655172,58
WBGene00202382,NA,-1.41124260332103,0.752324982709383,F02C12.10,ncRNA,1.63211450381679,131,0.988572519083969,131
WBGene00202383,-2.24725032780971,2.02826657065071,4.21999312708577,R153.9,ncRNA,0.550450704225352,213,0.577596244131455,213
WBGene00202384,-1.11333139538914,-0.695502945779353,0.338278358486981,Y53C10A.23,ncRNA,NA,0,NA,0
WBGene00202385,-0.350416637180205,1.92442637868158,NA,Y73B6BL.287,ncRNA,1.11985,140,0.974435714285714,140
WBGene00202386,NA,-1.41124260332103,0.752324982709383,C52B9.18,ncRNA,1.35343859649123,57,0.998421052631579,57
WBGene00202387,4.1330045924957,6.28995178682173,2.01804393667071,T02E9.29,ncRNA,1.18185483870968,124,0.985516129032258,124
WBGene00202388,NA,NA,NA,C05A9.11,ncRNA,1.85765185185185,135,0.98942962962963,135
WBGene00202389,NA,NA,NA,Y47D3B.24,ncRNA,0.346162790697674,172,0.268587209302326,172
WBGene00202390,NA,NA,NA,C31H1.98,ncRNA,0.358581560283688,141,0.444765957446809,141
WBGene00202391,-2.20134869474751,1.1342681441882,3.27895344700014,C34H3.23,ncRNA,2.26350454545455,220,0.919977272727273,220
WBGene00202392,NA,NA,NA,cTel79B.2,ncRNA,NA,0,NA,0
WBGene00202393,-0.214828053852327,2.02826657065071,NA,R11B5.12,ncRNA,2.02241525423729,118,0.539296610169491,118
WBGene00202394,NA,-6.15598342829029,-3.98660462925126,T10B9.13,ncRNA,1.01211805555556,144,0.695145833333333,144
WBGene00202395,2.61424227937478,4.91613125164087,NA,B0034.17,ncRNA,0.953149253731343,134,0.695261194029851,134
WBGene00202396,NA,NA,NA,Y22D7AL.19,ncRNA,NA,0,NA,0
WBGene00202397,-0.350416637180205,1.92442637868158,NA,ZK377.14,ncRNA,1.14372563176895,277,0.868490974729242,277
WBGene00202398,1.67007215170914,0.185947314938857,-1.50276469818386,R09E10.16,ncRNA,5.27445714285714,70,0.927271428571429,70
WBGene00202399,NA,NA,NA,T22E6.1,ncRNA,1.13014,150,0.715813333333333,150
WBGene00202400,1.1529403837981,0.416551374417427,-0.768329812937263,C27D6.14,ncRNA,1.19768115942029,207,0.875463768115942,207
WBGene00202401,0.348697721676048,2.60412538793249,NA,F53B3.12,ncRNA,1.25919424460432,139,0.936294964028777,139
WBGene00202402,NA,-2.37210785871853,-0.186327004760727,Y69H2.26,ncRNA,NA,0,NA,0
WBGene00202403,NA,NA,NA,Y67D8C.21,ncRNA,0.88675652173913,115,0.679330434782609,115
WBGene00202404,NA,NA,NA,T19D2.11,ncRNA,1.5045,80,0.9999875,80
WBGene00202405,1.21515278418683,2.06383976741632,0.752324982709383,C10G11.17,ncRNA,1.20118309859155,142,0.999471830985916,142
WBGene00202406,-0.214828053852327,2.02826657065071,NA,C07A12.16,ncRNA,1.41245323741007,139,0.976726618705036,139
WBGene00202407,-0.985144735129074,1.28587432106872,NA,M02F4.12,ncRNA,3.36794594594595,148,0.696635135135135,148
WBGene00202408,-0.649995020430696,-0.599971648634216,-0.106986331782211,Y23H5B.13,ncRNA,1.65270786516854,89,0.999056179775281,89
WBGene00202409,NA,NA,NA,B0273.114,ncRNA,1.07650248756219,201,0.762592039800995,201
WBGene00202410,NA,NA,NA,F54F12.5,ncRNA,NA,0,NA,0
WBGene00202411,-3.01750604453682,-0.138436462373027,2.805821729945,F11D5.34,ncRNA,0.319275555555556,225,0.594915555555556,225
WBGene00202412,NA,-1.47527105571382,0.651955664616547,Y54G2A.71,ncRNA,1.83921153846154,52,0.999826923076923,52
WBGene00202413,0.902077024091343,3.14206671838476,NA,R05H11.5,ncRNA,0.923990243902439,205,0.771717073170732,205
WBGene00202414,-4.60244180219361,-2.43070774301285,2.06036284176422,F10C1.20,ncRNA,1.45019166666667,120,0.911733333333333,120
WBGene00202415,-1.48440129190129,2.02826657065071,3.43223549472254,F42A9.15,ncRNA,0.216554347826087,92,0.124597826086957,92
WBGene00202416,0.48792714761698,2.77915252949523,NA,Y16B4A.4,ncRNA,1.10390298507463,134,0.854783582089552,134
WBGene00202417,NA,-1.41124260332103,0.752324982709383,E01H11.6,ncRNA,1.03781481481481,135,0.855940740740741,135
WBGene00202418,NA,NA,NA,F41D9.15,ncRNA,5.75789534883721,86,0.999953488372093,86
WBGene00202419,-0.985144735129074,1.28587432106872,NA,C02F4.11,ncRNA,0.678071684587814,279,0.712408602150538,279
WBGene00202420,1.21515278418683,2.06383976741632,0.752324982709383,F53B6.12,ncRNA,2.01716058394161,137,0.818357664233577,137
WBGene00202421,NA,NA,NA,C14F11.34,ncRNA,0.510430555555555,72,0.543652777777778,72
WBGene00202422,NA,-1.41124260332103,0.752324982709383,K08B4.43,ncRNA,1.13514388489209,139,0.970834532374101,139
WBGene00202423,-3.30326575629577,-2.31865978127005,0.858195464339742,ZK867.23,ncRNA,0.234864864864865,148,0.0621621621621622,148
WBGene00202424,-3.52312783304848,NA,3.43223549472254,T14E8.7,ncRNA,1.09403378378378,148,0.63527027027027,148
WBGene00202425,0.348697721676048,2.60412538793249,NA,T24D8.17,ncRNA,0.842625,128,0.6804375,128
WBGene00202426,NA,NA,NA,C36C9.9,ncRNA,4.74241025641026,78,0.942794871794872,78
WBGene00202427,0.799539158077626,0.706345409896492,-0.186327004760727,T11F9.30,ncRNA,0.868549180327869,244,0.768032786885246,244
WBGene00202428,NA,-1.41124260332103,0.752324982709383,E01F3.3,ncRNA,1.13098148148148,54,0.972203703703704,54
WBGene00202429,NA,NA,NA,C16E9.29,ncRNA,0.953512455516014,281,0.715202846975089,281
WBGene00202430,-3.39373881558663,1.17981966415206,4.49172529104266,C47G2.22,ncRNA,1.18455434782609,184,0.881375,184
WBGene00202431,NA,NA,NA,F29C4.12,ncRNA,5.28406315789474,95,0.973610526315789,95
WBGene00202432,0.902077024091343,0.755125110474897,-0.186327004760727,Y41C4A.28,ncRNA,NA,0,NA,0
WBGene00202433,NA,-1.41124260332103,0.752324982709383,K11E4.11,ncRNA,5.48368181818182,88,0.991931818181818,88
